sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first,t_slack_h,connection_age_min,reported_remaining_min,reported_minutes_available,requested_kwh,reported_need_min,split
2_39_131_30_2019-03-01 16:44:39.054829,caltech,"Fri, 01 Mar 2019 16:44:39 GMT","Sat, 02 Mar 2019 02:25:35 GMT","Fri, 01 Mar 2019 18:14:14 GMT",4.686,1,7.0,"Fri, 01 Mar 2019 20:33:39 GMT",229.0,"Fri, 01 Mar 2019 16:45:15 GMT",7.0,8.189166666666667,0.6,228.4,229.0,7.0,58.333333333333336,train
2_39_95_444_2019-03-01 16:51:17.263257,caltech,"Fri, 01 Mar 2019 16:51:17 GMT","Sat, 02 Mar 2019 00:05:06 GMT","Fri, 01 Mar 2019 18:48:31 GMT",7.385,1,7.5,"Sat, 02 Mar 2019 00:44:17 GMT",473.0,"Fri, 01 Mar 2019 16:52:20 GMT",7.5,5.276388888888889,1.05,471.95,473.0,7.5,62.50000000000001,train
2_39_78_360_2019-03-01 17:01:34.600788,caltech,"Fri, 01 Mar 2019 17:01:35 GMT","Fri, 01 Mar 2019 23:35:31 GMT","Fri, 01 Mar 2019 23:28:35 GMT",31.11,1,100.8,"Sat, 02 Mar 2019 00:15:35 GMT",434.0,"Fri, 01 Mar 2019 17:03:44 GMT",100.8,0.11555555555555555,2.15,431.85,434.0,100.8,840.0,train
2_39_79_376_2019-03-01 17:01:40.453486,caltech,"Fri, 01 Mar 2019 17:01:40 GMT","Sat, 02 Mar 2019 00:56:51 GMT","Fri, 01 Mar 2019 18:40:25 GMT",9.874,1,11.68,"Fri, 01 Mar 2019 22:04:40 GMT",303.0,"Fri, 01 Mar 2019 17:02:00 GMT",11.68,6.273888888888889,0.3333333333333333,302.6666666666667,303.0,11.68,97.33333333333333,train
2_39_127_19_2019-03-01 17:11:33.762646,caltech,"Fri, 01 Mar 2019 17:11:34 GMT","Sat, 02 Mar 2019 02:56:48 GMT","Fri, 01 Mar 2019 19:57:37 GMT",9.692,1,24.0,"Sat, 02 Mar 2019 00:49:34 GMT",458.0,"Fri, 01 Mar 2019 17:11:42 GMT",24.0,6.9863888888888885,0.13333333333333333,457.8666666666667,458.0,24.0,199.99999999999997,train
2_39_124_558_2019-03-01 17:23:14.990250,caltech,"Fri, 01 Mar 2019 17:23:15 GMT","Sat, 02 Mar 2019 00:25:12 GMT","Fri, 01 Mar 2019 19:06:18 GMT",5.574,1,10.0,"Fri, 01 Mar 2019 23:41:15 GMT",378.0,"Fri, 01 Mar 2019 17:23:45 GMT",10.0,5.315,0.5,377.5,378.0,10.0,83.33333333333333,train
2_39_125_21_2019-03-01 17:39:40.833858,caltech,"Fri, 01 Mar 2019 17:39:41 GMT","Sat, 02 Mar 2019 02:46:51 GMT","Fri, 01 Mar 2019 18:51:24 GMT",3.842,1,6.66,"Sat, 02 Mar 2019 00:47:41 GMT",428.0,"Fri, 01 Mar 2019 17:39:58 GMT",6.66,7.924166666666666,0.2833333333333333,427.71666666666664,428.0,6.66,55.5,train
2_39_88_24_2019-03-01 17:46:49.364018,caltech,"Fri, 01 Mar 2019 17:46:49 GMT","Sat, 02 Mar 2019 01:57:07 GMT","Fri, 01 Mar 2019 22:37:14 GMT",26.558,2,36.0,"Sat, 02 Mar 2019 00:11:49 GMT",385.0,"Fri, 01 Mar 2019 18:38:27 GMT",36.0,3.3313888888888887,51.63333333333333,333.3666666666667,385.0,36.0,300.0,train
2_39_79_380_2019-03-01 18:08:06.856972,caltech,"Fri, 01 Mar 2019 18:08:07 GMT","Sat, 02 Mar 2019 03:15:05 GMT","Fri, 01 Mar 2019 20:07:03 GMT",11.354,1,14.0,"Sat, 02 Mar 2019 02:42:07 GMT",514.0,"Fri, 01 Mar 2019 18:08:12 GMT",14.0,7.1338888888888885,0.08333333333333333,513.9166666666666,514.0,14.0,116.66666666666667,train
2_39_90_440_2019-03-01 18:08:37.185043,caltech,"Fri, 01 Mar 2019 18:08:37 GMT","Sat, 02 Mar 2019 00:12:33 GMT","Fri, 01 Mar 2019 19:56:19 GMT",10.747,1,14.07,"Sat, 02 Mar 2019 01:07:37 GMT",419.0,"Fri, 01 Mar 2019 18:09:31 GMT",14.07,4.270555555555555,0.9,418.1,419.0,14.07,117.25,train
2_39_78_366_2019-03-01 20:30:07.195597,caltech,"Fri, 01 Mar 2019 20:30:07 GMT","Sat, 02 Mar 2019 07:20:29 GMT","Fri, 01 Mar 2019 23:54:34 GMT",19.069,1,30.0,"Fri, 01 Mar 2019 21:30:07 GMT",60.0,"Fri, 01 Mar 2019 20:30:47 GMT",30.0,7.4319444444444445,0.6666666666666666,59.333333333333336,60.0,30.0,250.00000000000003,train
2_39_79_382_2019-03-01 20:38:53.680109,caltech,"Fri, 01 Mar 2019 20:38:54 GMT","Sat, 02 Mar 2019 08:50:57 GMT","Fri, 01 Mar 2019 21:42:32 GMT",2.157,1,16.0,"Sat, 02 Mar 2019 01:29:54 GMT",291.0,"Fri, 01 Mar 2019 20:39:28 GMT",16.0,11.140277777777778,0.5666666666666667,290.43333333333334,291.0,16.0,133.33333333333334,train
2_39_78_363_2019-03-01 20:40:09.749842,caltech,"Fri, 01 Mar 2019 20:40:10 GMT","Sat, 02 Mar 2019 02:51:26 GMT","Fri, 01 Mar 2019 22:46:37 GMT",6.755,1,8.0,"Fri, 01 Mar 2019 21:40:10 GMT",60.0,"Fri, 01 Mar 2019 20:40:43 GMT",8.0,4.080277777777778,0.55,59.45,60.0,8.0,66.66666666666667,train
2_39_124_22_2019-03-01 21:16:31.391199,caltech,"Fri, 01 Mar 2019 21:16:31 GMT","Sat, 02 Mar 2019 22:34:05 GMT","Sat, 02 Mar 2019 01:23:08 GMT",14.685,1,24.0,"Fri, 01 Mar 2019 23:36:31 GMT",140.0,"Fri, 01 Mar 2019 21:16:59 GMT",24.0,21.1825,0.4666666666666667,139.53333333333333,140.0,24.0,199.99999999999997,train
2_39_130_31_2019-03-01 22:13:25.653198,caltech,"Fri, 01 Mar 2019 22:13:26 GMT","Sat, 02 Mar 2019 00:06:59 GMT","Sat, 02 Mar 2019 00:06:55 GMT",6.78,1,20.0,"Sat, 02 Mar 2019 01:47:26 GMT",214.0,"Fri, 01 Mar 2019 22:13:32 GMT",20.0,0.0011111111111111111,0.1,213.9,214.0,20.0,166.66666666666666,train
2_39_131_30_2019-11-01 00:33:59.251263,caltech,"Fri, 01 Nov 2019 00:33:59 GMT","Fri, 01 Nov 2019 02:23:56 GMT","Fri, 01 Nov 2019 01:23:46 GMT",3.914,1,13.32,"Fri, 01 Nov 2019 03:07:59 GMT",154.0,"Fri, 01 Nov 2019 00:34:00 GMT",13.32,1.0027777777777778,0.016666666666666666,153.98333333333332,154.0,13.32,111.0,train
2_39_95_27_2019-11-01 01:12:14.619308,caltech,"Fri, 01 Nov 2019 01:12:15 GMT","Fri, 01 Nov 2019 05:29:26 GMT","Fri, 01 Nov 2019 05:29:22 GMT",15.169,1,20.0,"Fri, 01 Nov 2019 05:41:15 GMT",269.0,"Fri, 01 Nov 2019 01:12:18 GMT",20.0,0.0011111111111111111,0.05,268.95,269.0,20.0,166.66666666666666,train
2_39_139_28_2019-11-01 03:21:10.506402,caltech,"Fri, 01 Nov 2019 03:21:10 GMT","Fri, 01 Nov 2019 04:35:15 GMT","Fri, 01 Nov 2019 04:35:11 GMT",8.359,1,30.0,"Fri, 01 Nov 2019 05:16:10 GMT",115.0,"Fri, 01 Nov 2019 03:23:26 GMT",30.0,0.0011111111111111111,2.2666666666666666,112.73333333333333,115.0,30.0,250.00000000000003,train
2_39_89_25_2019-11-01 14:11:13.813067,caltech,"Fri, 01 Nov 2019 14:11:14 GMT","Fri, 01 Nov 2019 15:27:06 GMT","Fri, 01 Nov 2019 15:27:01 GMT",4.279,1,8.0,"Fri, 01 Nov 2019 14:41:14 GMT",30.0,"Fri, 01 Nov 2019 14:11:31 GMT",8.0,0.001388888888888889,0.2833333333333333,29.716666666666665,30.0,8.0,66.66666666666667,train
2_39_90_26_2019-11-01 14:43:04.819121,caltech,"Fri, 01 Nov 2019 14:43:05 GMT","Fri, 01 Nov 2019 23:36:35 GMT","Fri, 01 Nov 2019 18:24:36 GMT",11.769,2,16.0,"Fri, 01 Nov 2019 22:38:05 GMT",475.0,"Fri, 01 Nov 2019 21:47:39 GMT",16.0,5.199722222222222,424.56666666666666,50.43333333333333,475.0,16.0,133.33333333333334,train
2_39_78_366_2019-11-01 15:24:51.692724,caltech,"Fri, 01 Nov 2019 15:24:52 GMT","Fri, 01 Nov 2019 19:19:15 GMT","Fri, 01 Nov 2019 19:19:10 GMT",13.43,1,21.6,"Sat, 02 Nov 2019 00:43:52 GMT",559.0,"Fri, 01 Nov 2019 15:25:08 GMT",21.6,0.001388888888888889,0.26666666666666666,558.7333333333333,559.0,21.6,180.0,train
2_39_79_383_2019-11-01 15:59:04.798455,caltech,"Fri, 01 Nov 2019 15:59:05 GMT","Fri, 01 Nov 2019 23:07:37 GMT","Fri, 01 Nov 2019 19:39:17 GMT",12.001,4,20.44,"Fri, 01 Nov 2019 22:34:05 GMT",395.0,"Fri, 01 Nov 2019 23:07:36 GMT",20.44,3.4722222222222223,428.51666666666665,-33.516666666666666,395.0,20.44,170.33333333333334,train
2_39_78_365_2019-11-01 16:00:51.236327,caltech,"Fri, 01 Nov 2019 16:00:51 GMT","Sat, 02 Nov 2019 01:09:53 GMT","Fri, 01 Nov 2019 16:48:17 GMT",2.115,1,8.0,"Fri, 01 Nov 2019 16:36:51 GMT",36.0,"Fri, 01 Nov 2019 16:00:53 GMT",8.0,8.36,0.03333333333333333,35.96666666666667,36.0,8.0,66.66666666666667,train
2_39_78_363_2019-11-01 16:04:49.379288,caltech,"Fri, 01 Nov 2019 16:04:49 GMT","Sat, 02 Nov 2019 01:37:09 GMT","Sat, 02 Nov 2019 01:16:05 GMT",31.883,1,32.0,"Sat, 02 Nov 2019 02:35:49 GMT",631.0,"Fri, 01 Nov 2019 16:04:58 GMT",32.0,0.3511111111111111,0.15,630.85,631.0,32.0,266.6666666666667,train
2_39_131_30_2019-11-01 16:13:35.176206,caltech,"Fri, 01 Nov 2019 16:13:35 GMT","Sat, 02 Nov 2019 03:39:12 GMT","Fri, 01 Nov 2019 18:53:42 GMT",8.995,1,16.0,"Fri, 01 Nov 2019 21:45:35 GMT",332.0,"Fri, 01 Nov 2019 16:13:40 GMT",16.0,8.758333333333333,0.08333333333333333,331.9166666666667,332.0,16.0,133.33333333333334,train
2_39_79_379_2019-11-01 16:27:13.890255,caltech,"Fri, 01 Nov 2019 16:27:14 GMT","Sat, 02 Nov 2019 01:42:23 GMT","Fri, 01 Nov 2019 17:23:57 GMT",5.012,2,8.0,"Fri, 01 Nov 2019 17:27:14 GMT",60.0,"Fri, 01 Nov 2019 16:28:12 GMT",12.0,8.307222222222222,0.9666666666666667,59.03333333333333,60.0,8.0,66.66666666666667,train
2_39_79_380_2019-11-01 16:30:36.940183,caltech,"Fri, 01 Nov 2019 16:30:37 GMT","Sat, 02 Nov 2019 00:58:50 GMT","Fri, 01 Nov 2019 19:06:20 GMT",6.914,1,14.6,"Sat, 02 Nov 2019 00:09:37 GMT",459.0,"Fri, 01 Nov 2019 16:31:21 GMT",14.6,5.875,0.7333333333333333,458.26666666666665,459.0,14.6,121.66666666666666,train
2_39_123_23_2019-11-01 16:45:12.535777,caltech,"Fri, 01 Nov 2019 16:45:13 GMT","Fri, 01 Nov 2019 19:01:14 GMT","Fri, 01 Nov 2019 18:58:59 GMT",6.514,1,12.0,"Fri, 01 Nov 2019 19:02:13 GMT",137.0,"Fri, 01 Nov 2019 16:46:37 GMT",12.0,0.0375,1.4,135.6,137.0,12.0,99.99999999999999,train
2_39_91_441_2019-11-01 16:46:05.730584,caltech,"Fri, 01 Nov 2019 16:46:06 GMT","Fri, 01 Nov 2019 21:04:13 GMT","Fri, 01 Nov 2019 21:04:08 GMT",26.94,1,28.14,"Fri, 01 Nov 2019 21:03:06 GMT",257.0,"Fri, 01 Nov 2019 16:49:29 GMT",28.14,0.001388888888888889,3.3833333333333333,253.61666666666667,257.0,28.14,234.5,train
2_39_89_25_2019-11-01 16:55:29.445348,caltech,"Fri, 01 Nov 2019 16:55:29 GMT","Sat, 02 Nov 2019 02:49:06 GMT","Fri, 01 Nov 2019 18:02:28 GMT",2.155,1,8.0,"Fri, 01 Nov 2019 18:56:29 GMT",121.0,"Fri, 01 Nov 2019 16:55:53 GMT",8.0,8.777222222222223,0.4,120.6,121.0,8.0,66.66666666666667,train
2_39_78_362_2019-11-01 16:56:13.850038,caltech,"Fri, 01 Nov 2019 16:56:32 GMT","Sat, 02 Nov 2019 01:06:24 GMT","Sat, 02 Nov 2019 01:07:22 GMT",33.006,1,64.0,"Fri, 01 Nov 2019 17:56:32 GMT",60.0,"Fri, 01 Nov 2019 16:56:32 GMT",64.0,0.0,0.0,60.0,60.0,64.0,533.3333333333334,train
2_39_88_24_2019-11-01 16:57:41.396332,caltech,"Fri, 01 Nov 2019 16:57:55 GMT","Sat, 02 Nov 2019 00:21:00 GMT","Fri, 01 Nov 2019 19:04:52 GMT",13.515,1,16.0,"Sat, 02 Nov 2019 00:04:55 GMT",427.0,"Fri, 01 Nov 2019 16:57:55 GMT",16.0,5.268888888888889,0.0,427.0,427.0,16.0,133.33333333333334,train
2_39_79_377_2019-11-01 17:07:33.843356,caltech,"Fri, 01 Nov 2019 17:07:34 GMT","Sat, 02 Nov 2019 01:03:19 GMT","Fri, 01 Nov 2019 20:34:58 GMT",9.117,1,12.0,"Sat, 02 Nov 2019 00:09:34 GMT",422.0,"Fri, 01 Nov 2019 17:07:41 GMT",12.0,4.4725,0.11666666666666667,421.8833333333333,422.0,12.0,99.99999999999999,train
2_39_92_436_2019-11-01 17:07:51.529220,caltech,"Fri, 01 Nov 2019 17:07:52 GMT","Fri, 01 Nov 2019 18:53:24 GMT","Fri, 01 Nov 2019 18:53:20 GMT",11.595,1,80.0,"Fri, 01 Nov 2019 20:40:52 GMT",213.0,"Fri, 01 Nov 2019 17:08:22 GMT",80.0,0.0011111111111111111,0.5,212.5,213.0,80.0,666.6666666666666,train
2_39_79_378_2019-11-01 17:18:54.011879,caltech,"Fri, 01 Nov 2019 17:18:54 GMT","Fri, 01 Nov 2019 23:40:06 GMT","Fri, 01 Nov 2019 18:06:42 GMT",2.748,1,8.0,"Fri, 01 Nov 2019 18:18:54 GMT",60.0,"Fri, 01 Nov 2019 17:19:11 GMT",8.0,5.556666666666667,0.2833333333333333,59.71666666666667,60.0,8.0,66.66666666666667,train
2_39_79_382_2019-11-01 17:26:04.293087,caltech,"Fri, 01 Nov 2019 17:26:04 GMT","Sat, 02 Nov 2019 01:20:51 GMT","Fri, 01 Nov 2019 19:54:49 GMT",7.875,1,8.0,"Fri, 01 Nov 2019 18:26:04 GMT",60.0,"Fri, 01 Nov 2019 17:26:11 GMT",8.0,5.433888888888889,0.11666666666666667,59.88333333333333,60.0,8.0,66.66666666666667,train
2_39_89_439_2019-11-01 17:32:07.706245,caltech,"Fri, 01 Nov 2019 17:32:08 GMT","Sat, 02 Nov 2019 00:12:19 GMT","Fri, 01 Nov 2019 19:13:04 GMT",5.03,1,8.0,"Fri, 01 Nov 2019 23:37:08 GMT",365.0,"Fri, 01 Nov 2019 17:32:26 GMT",8.0,4.9875,0.3,364.7,365.0,8.0,66.66666666666667,train
2_39_95_444_2019-11-01 17:34:05.642660,caltech,"Fri, 01 Nov 2019 17:34:06 GMT","Fri, 01 Nov 2019 21:54:38 GMT","Fri, 01 Nov 2019 19:38:20 GMT",8.377,1,8.5,"Sat, 02 Nov 2019 05:28:06 GMT",714.0,"Fri, 01 Nov 2019 17:34:24 GMT",8.5,2.2716666666666665,0.3,713.7,714.0,8.5,70.83333333333333,train
2_39_78_360_2019-11-01 18:11:18.415605,caltech,"Fri, 01 Nov 2019 18:11:18 GMT","Sat, 02 Nov 2019 02:55:36 GMT","Sat, 02 Nov 2019 01:16:41 GMT",14.101,1,24.0,"Sat, 02 Nov 2019 01:34:18 GMT",443.0,"Fri, 01 Nov 2019 18:11:28 GMT",24.0,1.648611111111111,0.16666666666666666,442.8333333333333,443.0,24.0,199.99999999999997,train
2_39_78_367_2019-11-01 18:30:33.896233,caltech,"Fri, 01 Nov 2019 18:30:34 GMT","Fri, 01 Nov 2019 22:15:42 GMT","Fri, 01 Nov 2019 22:15:39 GMT",6.962,1,15.0,"Sat, 02 Nov 2019 00:48:34 GMT",378.0,"Fri, 01 Nov 2019 18:31:47 GMT",15.0,0.0008333333333333334,1.2166666666666666,376.78333333333336,378.0,15.0,125.00000000000001,train
2_39_78_361_2019-11-01 18:55:23.831102,caltech,"Fri, 01 Nov 2019 18:55:24 GMT","Fri, 01 Nov 2019 19:33:16 GMT","Fri, 01 Nov 2019 19:33:12 GMT",2.394,1,36.0,"Sat, 02 Nov 2019 00:06:24 GMT",311.0,"Fri, 01 Nov 2019 18:55:48 GMT",36.0,0.0011111111111111111,0.4,310.6,311.0,36.0,300.0,train
2_39_123_23_2019-11-01 19:10:29.559896,caltech,"Fri, 01 Nov 2019 19:10:30 GMT","Sat, 02 Nov 2019 05:12:26 GMT","Fri, 01 Nov 2019 20:15:26 GMT",2.16,1,16.0,"Sat, 02 Nov 2019 00:01:30 GMT",291.0,"Fri, 01 Nov 2019 19:10:57 GMT",16.0,8.95,0.45,290.55,291.0,16.0,133.33333333333334,train
2_39_78_366_2019-11-01 19:38:12.363403,caltech,"Fri, 01 Nov 2019 19:44:41 GMT","Fri, 01 Nov 2019 23:22:16 GMT","Fri, 01 Nov 2019 22:20:49 GMT",6.756,1,8.0,"Fri, 01 Nov 2019 20:44:41 GMT",60.0,"Fri, 01 Nov 2019 19:44:41 GMT",8.0,1.0241666666666667,0.0,60.0,60.0,8.0,66.66666666666667,train
2_39_91_437_2019-11-01 20:18:18.484074,caltech,"Fri, 01 Nov 2019 20:18:18 GMT","Fri, 01 Nov 2019 23:42:19 GMT","Fri, 01 Nov 2019 23:42:14 GMT",11.718,1,20.0,"Fri, 01 Nov 2019 21:18:18 GMT",60.0,"Fri, 01 Nov 2019 20:18:23 GMT",20.0,0.001388888888888889,0.08333333333333333,59.916666666666664,60.0,20.0,166.66666666666666,train
2_39_138_29_2019-11-01 20:36:46.971219,caltech,"Fri, 01 Nov 2019 20:36:47 GMT","Sat, 02 Nov 2019 01:43:38 GMT","Fri, 01 Nov 2019 21:49:25 GMT",3.905,1,8.0,"Sat, 02 Nov 2019 05:19:47 GMT",523.0,"Fri, 01 Nov 2019 20:39:26 GMT",8.0,3.903611111111111,2.65,520.35,523.0,8.0,66.66666666666667,train
2_39_129_17_2019-11-01 21:26:08.528724,caltech,"Fri, 01 Nov 2019 21:26:09 GMT","Fri, 01 Nov 2019 22:12:46 GMT","Fri, 01 Nov 2019 22:12:38 GMT",5.351,1,28.0,"Sat, 02 Nov 2019 01:12:09 GMT",226.0,"Fri, 01 Nov 2019 21:26:27 GMT",28.0,0.0022222222222222222,0.3,225.7,226.0,28.0,233.33333333333334,train
2_39_91_441_2019-11-01 21:31:04.549755,caltech,"Fri, 01 Nov 2019 21:31:05 GMT","Sat, 02 Nov 2019 01:01:32 GMT","Sat, 02 Nov 2019 00:14:48 GMT",18.338808888888888,2,32.0,"Sat, 02 Nov 2019 02:56:05 GMT",325.0,"Sat, 02 Nov 2019 01:01:30 GMT",32.0,0.7788888888888889,210.41666666666666,114.58333333333333,325.0,32.0,266.6666666666667,train
2_39_92_436_2019-11-01 21:31:09.861626,caltech,"Fri, 01 Nov 2019 21:31:10 GMT","Sat, 02 Nov 2019 01:25:23 GMT","Fri, 01 Nov 2019 23:06:35 GMT",10.479,1,40.0,"Sat, 02 Nov 2019 05:17:10 GMT",466.0,"Fri, 01 Nov 2019 21:31:53 GMT",40.0,2.3133333333333335,0.7166666666666667,465.28333333333336,466.0,40.0,333.3333333333333,train
2_39_78_364_2019-11-01 21:33:09.830097,caltech,"Fri, 01 Nov 2019 21:33:10 GMT","Sat, 02 Nov 2019 01:40:49 GMT","Fri, 01 Nov 2019 23:05:53 GMT",3.892,1,4.0,"Fri, 01 Nov 2019 22:29:10 GMT",56.0,"Fri, 01 Nov 2019 21:33:34 GMT",4.0,2.582222222222222,0.4,55.6,56.0,4.0,33.333333333333336,train
2_39_90_26_2019-11-01 23:39:48.329283,caltech,"Fri, 01 Nov 2019 23:39:48 GMT","Sat, 02 Nov 2019 04:42:31 GMT","Sat, 02 Nov 2019 02:36:00 GMT",17.85,1,28.0,"Sat, 02 Nov 2019 04:25:48 GMT",286.0,"Fri, 01 Nov 2019 23:40:23 GMT",28.0,2.108611111111111,0.5833333333333334,285.4166666666667,286.0,28.0,233.33333333333334,train
2_39_125_21_2019-08-02 00:35:05.677195,caltech,"Fri, 02 Aug 2019 00:35:06 GMT","Fri, 02 Aug 2019 02:04:53 GMT","Fri, 02 Aug 2019 02:04:48 GMT",9.028,1,16.0,"Fri, 02 Aug 2019 02:08:06 GMT",93.0,"Fri, 02 Aug 2019 00:35:47 GMT",16.0,0.001388888888888889,0.6833333333333333,92.31666666666666,93.0,16.0,133.33333333333334,train
2_39_123_23_2019-08-02 01:00:27.196631,caltech,"Fri, 02 Aug 2019 01:00:27 GMT","Fri, 02 Aug 2019 06:45:00 GMT","Fri, 02 Aug 2019 05:40:18 GMT",15.883,2,30.31,"Fri, 02 Aug 2019 02:00:27 GMT",60.0,"Fri, 02 Aug 2019 01:01:18 GMT",30.31,1.0783333333333334,0.85,59.15,60.0,30.31,252.58333333333331,train
2_39_139_28_2019-08-02 01:50:59.513367,caltech,"Fri, 02 Aug 2019 01:51:00 GMT","Fri, 02 Aug 2019 03:46:47 GMT","Fri, 02 Aug 2019 03:46:42 GMT",6.74,1,8.0,"Fri, 02 Aug 2019 03:35:00 GMT",104.0,"Fri, 02 Aug 2019 01:51:03 GMT",8.0,0.001388888888888889,0.05,103.95,104.0,8.0,66.66666666666667,train
2_39_139_28_2019-08-02 07:04:59.670954,caltech,"Fri, 02 Aug 2019 07:05:00 GMT","Fri, 02 Aug 2019 10:17:22 GMT","Fri, 02 Aug 2019 10:14:52 GMT",19.386,1,30.0,"Fri, 02 Aug 2019 19:05:00 GMT",720.0,"Fri, 02 Aug 2019 07:06:02 GMT",30.0,0.041666666666666664,1.0333333333333334,718.9666666666667,720.0,30.0,250.00000000000003,train
2_39_124_22_2019-08-02 12:57:25.881335,caltech,"Fri, 02 Aug 2019 12:57:26 GMT","Fri, 02 Aug 2019 14:38:11 GMT","Fri, 02 Aug 2019 14:38:07 GMT",9.513,1,32.0,"Fri, 02 Aug 2019 22:14:26 GMT",557.0,"Fri, 02 Aug 2019 12:58:42 GMT",32.0,0.0011111111111111111,1.2666666666666666,555.7333333333333,557.0,32.0,266.6666666666667,train
2_39_125_21_2019-08-02 13:34:57.983755,caltech,"Fri, 02 Aug 2019 13:34:58 GMT","Fri, 02 Aug 2019 18:48:55 GMT","Fri, 02 Aug 2019 17:29:27 GMT",18.296,1,19.11,"Fri, 02 Aug 2019 17:56:58 GMT",262.0,"Fri, 02 Aug 2019 13:35:13 GMT",19.11,1.3244444444444445,0.25,261.75,262.0,19.11,159.24999999999997,train
2_39_78_366_2019-08-02 14:58:17.163018,caltech,"Fri, 02 Aug 2019 14:58:17 GMT","Sat, 03 Aug 2019 00:41:22 GMT","Sat, 03 Aug 2019 00:09:47 GMT",47.649,1,48.0,"Fri, 02 Aug 2019 23:14:17 GMT",496.0,"Fri, 02 Aug 2019 14:58:57 GMT",48.0,0.5263888888888889,0.6666666666666666,495.3333333333333,496.0,48.0,399.99999999999994,train
2_39_78_362_2019-08-02 15:00:40.561952,caltech,"Fri, 02 Aug 2019 15:00:41 GMT","Sat, 03 Aug 2019 00:04:29 GMT","Sat, 03 Aug 2019 00:05:26 GMT",4.261,1,14.6,"Sat, 03 Aug 2019 00:18:41 GMT",558.0,"Fri, 02 Aug 2019 15:01:03 GMT",14.6,0.0,0.36666666666666664,557.6333333333333,558.0,14.6,121.66666666666666,train
2_39_79_382_2019-08-02 15:08:35.258903,caltech,"Fri, 02 Aug 2019 15:08:35 GMT","Sat, 03 Aug 2019 02:41:30 GMT","Fri, 02 Aug 2019 18:27:47 GMT",10.697,1,16.0,"Fri, 02 Aug 2019 19:20:35 GMT",252.0,"Fri, 02 Aug 2019 15:09:49 GMT",16.0,8.22861111111111,1.2333333333333334,250.76666666666668,252.0,16.0,133.33333333333334,train
2_39_139_28_2019-08-02 15:40:50.188088,caltech,"Fri, 02 Aug 2019 15:40:50 GMT","Fri, 02 Aug 2019 20:39:01 GMT","Fri, 02 Aug 2019 17:49:06 GMT",4.881,1,5.0,"Fri, 02 Aug 2019 18:58:50 GMT",198.0,"Fri, 02 Aug 2019 15:41:13 GMT",5.0,2.8319444444444444,0.38333333333333336,197.61666666666667,198.0,5.0,41.666666666666664,train
2_39_131_30_2019-08-02 15:42:19.285976,caltech,"Fri, 02 Aug 2019 15:42:19 GMT","Fri, 02 Aug 2019 23:32:14 GMT","Fri, 02 Aug 2019 17:07:36 GMT",4.401,1,12.0,"Fri, 02 Aug 2019 22:01:19 GMT",379.0,"Fri, 02 Aug 2019 15:42:20 GMT",12.0,6.410555555555556,0.016666666666666666,378.98333333333335,379.0,12.0,99.99999999999999,train
2_39_79_380_2019-08-02 15:47:28.682660,caltech,"Fri, 02 Aug 2019 15:47:29 GMT","Fri, 02 Aug 2019 19:13:19 GMT","Fri, 02 Aug 2019 18:06:39 GMT",12.366,2,9.0,"Fri, 02 Aug 2019 19:46:29 GMT",239.0,"Fri, 02 Aug 2019 19:05:05 GMT",30.0,1.1111111111111112,197.6,41.4,239.0,9.0,75.0,train
2_39_91_437_2019-08-02 15:51:21.912243,caltech,"Fri, 02 Aug 2019 15:51:22 GMT","Thu, 08 Aug 2019 22:04:21 GMT","Thu, 08 Aug 2019 22:05:20 GMT",1.008,2,16.0,"Sat, 03 Aug 2019 01:36:22 GMT",585.0,"Thu, 08 Aug 2019 22:04:12 GMT",16.0,0.0,9012.833333333334,-8427.833333333334,585.0,16.0,133.33333333333334,train
2_39_128_18_2019-08-02 16:07:28.277023,caltech,"Fri, 02 Aug 2019 16:07:28 GMT","Fri, 02 Aug 2019 16:47:05 GMT","Fri, 02 Aug 2019 16:28:31 GMT",0.573,1,3.33,"Fri, 02 Aug 2019 17:50:28 GMT",103.0,"Fri, 02 Aug 2019 16:07:41 GMT",3.33,0.30944444444444447,0.21666666666666667,102.78333333333333,103.0,3.33,27.75,train
2_39_89_439_2019-08-02 16:21:28.171558,caltech,"Fri, 02 Aug 2019 16:21:28 GMT","Sat, 03 Aug 2019 00:44:51 GMT","Fri, 02 Aug 2019 17:35:29 GMT",3.403,1,8.0,"Fri, 02 Aug 2019 23:18:28 GMT",417.0,"Fri, 02 Aug 2019 16:22:08 GMT",8.0,7.1561111111111115,0.6666666666666666,416.3333333333333,417.0,8.0,66.66666666666667,train
2_39_90_26_2019-08-02 16:35:00.182229,caltech,"Fri, 02 Aug 2019 16:35:00 GMT","Sat, 03 Aug 2019 01:52:38 GMT","Fri, 02 Aug 2019 17:39:25 GMT",2.094,1,6.0,"Fri, 02 Aug 2019 19:01:00 GMT",146.0,"Fri, 02 Aug 2019 16:36:08 GMT",6.0,8.220277777777778,1.1333333333333333,144.86666666666667,146.0,6.0,49.99999999999999,train
