sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first
2_39_127_19_2018-11-29 14:39:59.381966,0002,"Thu, 29 Nov 2018 14:39:59 GMT","Thu, 29 Nov 2018 22:52:31 GMT","Thu, 29 Nov 2018 21:54:35 GMT",45.211,3,66.0,"Thu, 29 Nov 2018 23:07:59 GMT",508.0,"Thu, 29 Nov 2018 14:41:01 GMT",60.0
2_39_89_25_2018-11-29 14:22:12.989051,0002,"Thu, 29 Nov 2018 14:22:13 GMT","Thu, 29 Nov 2018 15:30:35 GMT","Thu, 29 Nov 2018 15:30:31 GMT",3.841,1,8.0,"Thu, 29 Nov 2018 15:36:13 GMT",74.0,"Thu, 29 Nov 2018 14:22:37 GMT",8.0
2_39_139_28_2018-11-29 03:44:27.895297,0002,"Thu, 29 Nov 2018 03:44:28 GMT","Thu, 29 Nov 2018 16:39:08 GMT","Thu, 29 Nov 2018 11:46:12 GMT",52.38,3,114.4,"Thu, 29 Nov 2018 15:40:28 GMT",716.0,"Thu, 29 Nov 2018 03:47:56 GMT",109.2
2_39_130_31_2018-11-29 03:16:11.621360,0002,"Thu, 29 Nov 2018 03:16:12 GMT","Thu, 29 Nov 2018 05:33:16 GMT","Thu, 29 Nov 2018 05:33:07 GMT",10.909,1,24.0,"Thu, 29 Nov 2018 05:18:12 GMT",122.0,"Thu, 29 Nov 2018 03:16:17 GMT",24.0
2_39_127_19_2018-11-29 03:06:28.806800,0002,"Thu, 29 Nov 2018 03:06:29 GMT","Thu, 29 Nov 2018 06:32:39 GMT","Thu, 29 Nov 2018 05:05:37 GMT",12.595,1,15.0,"Thu, 29 Nov 2018 05:38:29 GMT",152.0,"Thu, 29 Nov 2018 03:06:33 GMT",15.0
2_39_123_23_2018-11-29 00:55:49.294149,0002,"Thu, 29 Nov 2018 00:55:49 GMT","Thu, 29 Nov 2018 03:27:32 GMT","Thu, 29 Nov 2018 02:56:32 GMT",7.023,1,7.14,"Thu, 29 Nov 2018 01:47:49 GMT",52.0,"Thu, 29 Nov 2018 00:55:57 GMT",7.14
2_39_128_18_2018-11-28 23:48:42.135861,0002,"Wed, 28 Nov 2018 23:48:42 GMT","Thu, 29 Nov 2018 02:07:17 GMT","Thu, 29 Nov 2018 02:07:13 GMT",15.012,5,15.24,"Thu, 29 Nov 2018 00:40:42 GMT",52.0,"Thu, 29 Nov 2018 00:11:13 GMT",11.43
2_39_78_362_2018-11-28 22:01:03.678536,0002,"Wed, 28 Nov 2018 22:01:04 GMT","Thu, 29 Nov 2018 10:17:37 GMT","Thu, 29 Nov 2018 10:18:37 GMT",2.676,1,16.0,"Thu, 29 Nov 2018 02:52:04 GMT",291.0,"Wed, 28 Nov 2018 22:01:34 GMT",16.0
2_39_79_377_2018-11-28 21:52:34.835996,0002,"Wed, 28 Nov 2018 21:52:35 GMT","Thu, 29 Nov 2018 01:12:18 GMT","Thu, 29 Nov 2018 01:12:14 GMT",22.43,2,33.0,"Thu, 29 Nov 2018 01:36:35 GMT",224.0,"Wed, 28 Nov 2018 23:07:15 GMT",33.0
2_39_91_441_2018-11-28 21:39:33.039912,0002,"Wed, 28 Nov 2018 21:39:33 GMT","Thu, 29 Nov 2018 01:09:01 GMT","Wed, 28 Nov 2018 23:27:27 GMT",9.923,1,12.0,"Thu, 29 Nov 2018 00:51:33 GMT",192.0,"Wed, 28 Nov 2018 21:44:50 GMT",12.0
2_39_88_438_2018-11-28 20:51:52.397556,0002,"Wed, 28 Nov 2018 20:51:52 GMT","Thu, 29 Nov 2018 03:03:37 GMT","Wed, 28 Nov 2018 22:56:00 GMT",6.74,1,8.0,"Wed, 28 Nov 2018 21:44:52 GMT",53.0,"Wed, 28 Nov 2018 20:53:29 GMT",8.0
2_39_127_19_2018-11-28 20:41:20.259271,0002,"Wed, 28 Nov 2018 20:41:20 GMT","Thu, 29 Nov 2018 02:45:16 GMT","Wed, 28 Nov 2018 22:22:18 GMT",5.297,1,7.5,"Thu, 29 Nov 2018 05:22:20 GMT",521.0,"Wed, 28 Nov 2018 20:41:45 GMT",7.5
2_39_126_560_2018-11-28 20:34:29.468744,0002,"Wed, 28 Nov 2018 20:34:29 GMT","Wed, 28 Nov 2018 22:26:05 GMT","Wed, 28 Nov 2018 22:26:00 GMT",4.714,3,20.0,"Wed, 28 Nov 2018 23:12:29 GMT",158.0,"Wed, 28 Nov 2018 20:36:42 GMT",20.0
2_39_139_567_2018-11-28 19:44:39.975610,0002,"Wed, 28 Nov 2018 19:44:40 GMT","Thu, 29 Nov 2018 04:42:34 GMT","Wed, 28 Nov 2018 20:53:29 GMT",2.273,2,8.0,"Wed, 28 Nov 2018 22:19:40 GMT",155.0,"Wed, 28 Nov 2018 19:46:15 GMT",8.0
2_39_95_27_2018-11-28 18:48:08.187243,0002,"Wed, 28 Nov 2018 18:48:08 GMT","Thu, 29 Nov 2018 02:18:22 GMT","Wed, 28 Nov 2018 20:33:30 GMT",5.851,1,9.99,"Wed, 28 Nov 2018 21:23:08 GMT",155.0,"Wed, 28 Nov 2018 18:48:23 GMT",9.99
2_39_130_564_2018-11-28 18:34:52.679358,0002,"Wed, 28 Nov 2018 18:34:53 GMT","Wed, 28 Nov 2018 21:43:16 GMT","Wed, 28 Nov 2018 19:32:48 GMT",5.023,1,5.84,"Wed, 28 Nov 2018 21:41:53 GMT",187.0,"Wed, 28 Nov 2018 18:38:15 GMT",5.84
2_39_126_560_2018-11-28 18:22:48.180789,0002,"Wed, 28 Nov 2018 18:22:48 GMT","Wed, 28 Nov 2018 20:28:47 GMT","Wed, 28 Nov 2018 19:33:28 GMT",3.29,3,20.0,"Wed, 28 Nov 2018 20:30:48 GMT",128.0,"Wed, 28 Nov 2018 18:26:24 GMT",8.0
2_39_131_565_2018-11-28 18:09:53.505974,0002,"Wed, 28 Nov 2018 18:09:53 GMT","Thu, 29 Nov 2018 03:15:34 GMT","Wed, 28 Nov 2018 19:56:56 GMT",11.035,1,13.32,"Thu, 29 Nov 2018 02:43:53 GMT",514.0,"Wed, 28 Nov 2018 18:09:59 GMT",13.32
2_39_123_557_2018-11-28 18:01:04.274868,0002,"Wed, 28 Nov 2018 18:01:04 GMT","Thu, 29 Nov 2018 01:56:12 GMT","Wed, 28 Nov 2018 19:14:06 GMT",7.949,1,16.0,"Thu, 29 Nov 2018 00:16:04 GMT",375.0,"Wed, 28 Nov 2018 18:01:41 GMT",16.0
2_39_92_436_2018-11-28 17:53:08.076228,0002,"Wed, 28 Nov 2018 17:53:08 GMT","Thu, 29 Nov 2018 01:52:55 GMT","Thu, 29 Nov 2018 00:43:33 GMT",3.955,1,4.0,"Thu, 29 Nov 2018 00:37:08 GMT",404.0,"Wed, 28 Nov 2018 17:53:22 GMT",4.0
2_39_125_21_2018-11-28 17:52:50.348372,0002,"Wed, 28 Nov 2018 17:52:50 GMT","Thu, 29 Nov 2018 02:25:12 GMT","Wed, 28 Nov 2018 19:52:45 GMT",5.337,1,8.0,"Wed, 28 Nov 2018 19:55:50 GMT",123.0,"Wed, 28 Nov 2018 17:53:00 GMT",8.0
2_39_90_440_2018-11-28 17:48:32.714344,0002,"Wed, 28 Nov 2018 17:48:33 GMT","Thu, 29 Nov 2018 01:14:11 GMT","Wed, 28 Nov 2018 20:33:59 GMT",17.634,1,25.0,"Wed, 28 Nov 2018 22:42:33 GMT",294.0,"Wed, 28 Nov 2018 17:48:54 GMT",25.0
2_39_78_363_2018-11-28 17:31:51.993153,0002,"Wed, 28 Nov 2018 17:31:52 GMT","Thu, 29 Nov 2018 01:01:30 GMT","Wed, 28 Nov 2018 21:52:10 GMT",9.424,2,12.0,"Thu, 29 Nov 2018 01:38:52 GMT",487.0,"Wed, 28 Nov 2018 17:32:28 GMT",12.0
2_39_124_22_2018-11-28 17:29:20.233354,0002,"Wed, 28 Nov 2018 17:29:20 GMT","Thu, 29 Nov 2018 02:03:51 GMT","Wed, 28 Nov 2018 19:10:37 GMT",10.02,1,20.0,"Wed, 28 Nov 2018 21:19:20 GMT",230.0,"Wed, 28 Nov 2018 17:31:56 GMT",20.0
2_39_138_566_2018-11-28 17:27:35.478346,0002,"Wed, 28 Nov 2018 17:27:35 GMT","Thu, 29 Nov 2018 01:14:34 GMT","Wed, 28 Nov 2018 19:10:10 GMT",3.883,1,10.0,"Thu, 29 Nov 2018 01:05:35 GMT",458.0,"Wed, 28 Nov 2018 17:27:52 GMT",10.0
2_39_78_365_2018-11-28 17:16:20.255789,0002,"Wed, 28 Nov 2018 17:16:20 GMT","Wed, 28 Nov 2018 22:51:00 GMT","Wed, 28 Nov 2018 20:18:13 GMT",6.995,1,8.0,"Wed, 28 Nov 2018 19:38:20 GMT",142.0,"Wed, 28 Nov 2018 17:18:42 GMT",8.0
2_39_130_31_2018-11-28 17:15:18.166773,0002,"Wed, 28 Nov 2018 17:15:18 GMT","Thu, 29 Nov 2018 02:09:00 GMT","Wed, 28 Nov 2018 19:11:05 GMT",5.116,1,6.0,"Thu, 29 Nov 2018 01:39:18 GMT",504.0,"Wed, 28 Nov 2018 17:15:51 GMT",6.0
2_39_91_437_2018-11-28 17:09:20.659934,0002,"Wed, 28 Nov 2018 17:09:21 GMT","Thu, 29 Nov 2018 01:07:53 GMT","Wed, 28 Nov 2018 19:44:48 GMT",8.404,1,16.0,"Thu, 29 Nov 2018 00:34:21 GMT",445.0,"Wed, 28 Nov 2018 17:11:11 GMT",16.0
2_39_89_439_2018-11-28 17:07:48.147366,0002,"Wed, 28 Nov 2018 17:07:48 GMT","Thu, 29 Nov 2018 01:26:30 GMT","Wed, 28 Nov 2018 18:38:22 GMT",4.104,1,8.0,"Thu, 29 Nov 2018 01:06:48 GMT",479.0,"Wed, 28 Nov 2018 17:08:09 GMT",8.0
2_39_95_444_2018-11-28 17:06:36.965671,0002,"Wed, 28 Nov 2018 17:06:37 GMT","Thu, 29 Nov 2018 02:11:09 GMT","Wed, 28 Nov 2018 20:31:54 GMT",11.878,1,16.0,"Thu, 29 Nov 2018 00:42:37 GMT",456.0,"Wed, 28 Nov 2018 17:06:46 GMT",16.0
2_39_90_26_2018-11-28 17:02:33.168949,0002,"Wed, 28 Nov 2018 17:02:33 GMT","Thu, 29 Nov 2018 08:01:14 GMT","Wed, 28 Nov 2018 19:48:15 GMT",16.769,1,21.0,"Wed, 28 Nov 2018 17:50:33 GMT",48.0,"Wed, 28 Nov 2018 17:03:35 GMT",21.0
2_39_78_360_2018-11-28 16:58:30.606205,0002,"Wed, 28 Nov 2018 16:58:31 GMT","Thu, 29 Nov 2018 04:43:06 GMT","Wed, 28 Nov 2018 19:36:19 GMT",5.616,1,17.3,"Thu, 29 Nov 2018 00:35:31 GMT",457.0,"Wed, 28 Nov 2018 16:58:47 GMT",17.3
2_39_78_364_2018-11-28 16:48:11.700507,0002,"Wed, 28 Nov 2018 16:48:12 GMT","Thu, 29 Nov 2018 02:23:20 GMT","Thu, 29 Nov 2018 01:36:37 GMT",13.887,1,15.0,"Thu, 29 Nov 2018 01:27:12 GMT",519.0,"Wed, 28 Nov 2018 16:49:11 GMT",15.0
2_39_129_17_2018-11-28 16:44:27.728475,0002,"Wed, 28 Nov 2018 16:44:28 GMT","Thu, 29 Nov 2018 02:27:17 GMT","Wed, 28 Nov 2018 18:53:30 GMT",6.331,1,8.0,"Thu, 29 Nov 2018 01:13:28 GMT",509.0,"Wed, 28 Nov 2018 16:44:44 GMT",8.0
2_39_89_25_2018-11-28 16:38:38.200344,0002,"Wed, 28 Nov 2018 16:38:38 GMT","Thu, 29 Nov 2018 01:39:18 GMT","Wed, 28 Nov 2018 18:48:01 GMT",13.844,1,30.0,"Wed, 28 Nov 2018 23:12:38 GMT",394.0,"Wed, 28 Nov 2018 16:38:50 GMT",30.0
2_39_139_28_2018-11-28 16:35:55.622452,0002,"Wed, 28 Nov 2018 16:35:56 GMT","Thu, 29 Nov 2018 01:32:58 GMT","Wed, 28 Nov 2018 19:43:06 GMT",13.07,1,15.65,"Thu, 29 Nov 2018 01:31:56 GMT",536.0,"Wed, 28 Nov 2018 16:36:27 GMT",15.65
2_39_123_23_2018-11-28 16:25:33.851774,0002,"Wed, 28 Nov 2018 16:25:34 GMT","Wed, 28 Nov 2018 23:14:56 GMT","Wed, 28 Nov 2018 18:32:27 GMT",12.08,1,14.0,"Wed, 28 Nov 2018 22:54:34 GMT",389.0,"Wed, 28 Nov 2018 16:26:09 GMT",14.0
2_39_131_30_2018-11-28 16:24:51.171005,0002,"Wed, 28 Nov 2018 16:24:51 GMT","Wed, 28 Nov 2018 23:14:45 GMT","Wed, 28 Nov 2018 18:35:09 GMT",12.808,1,20.0,"Wed, 28 Nov 2018 23:07:51 GMT",403.0,"Wed, 28 Nov 2018 16:24:57 GMT",20.0
2_39_91_441_2018-11-28 16:17:55.157777,0002,"Wed, 28 Nov 2018 16:17:55 GMT","Wed, 28 Nov 2018 21:38:22 GMT","Wed, 28 Nov 2018 18:42:20 GMT",15.816,1,20.0,"Thu, 29 Nov 2018 00:59:55 GMT",522.0,"Wed, 28 Nov 2018 16:18:23 GMT",20.0
2_39_78_366_2018-11-28 16:14:47.025374,0002,"Wed, 28 Nov 2018 16:14:47 GMT","Thu, 29 Nov 2018 01:45:46 GMT","Wed, 28 Nov 2018 21:36:52 GMT",14.211,1,17.5,"Thu, 29 Nov 2018 01:31:47 GMT",557.0,"Wed, 28 Nov 2018 16:15:24 GMT",17.5
2_39_78_367_2018-11-28 16:12:43.045712,0002,"Wed, 28 Nov 2018 16:12:43 GMT","Thu, 29 Nov 2018 01:07:03 GMT","Wed, 28 Nov 2018 21:26:06 GMT",13.04,2,18.2,"Wed, 28 Nov 2018 23:01:43 GMT",409.0,"Wed, 28 Nov 2018 16:13:06 GMT",18.2
2_39_79_383_2018-11-28 15:49:52.423434,0002,"Wed, 28 Nov 2018 15:49:52 GMT","Thu, 29 Nov 2018 00:13:34 GMT","Wed, 28 Nov 2018 17:30:29 GMT",6.791,1,19.2,"Wed, 28 Nov 2018 20:56:52 GMT",307.0,"Wed, 28 Nov 2018 15:50:04 GMT",19.2
2_39_79_378_2018-11-28 15:40:33.729561,0002,"Wed, 28 Nov 2018 15:40:34 GMT","Thu, 29 Nov 2018 06:18:48 GMT","Wed, 28 Nov 2018 18:20:01 GMT",5.889,1,7.5,"Thu, 29 Nov 2018 00:16:34 GMT",516.0,"Wed, 28 Nov 2018 15:40:54 GMT",7.5
2_39_79_376_2018-11-28 15:14:44.319253,0002,"Wed, 28 Nov 2018 15:14:44 GMT","Thu, 29 Nov 2018 01:48:40 GMT","Wed, 28 Nov 2018 17:39:37 GMT",5.235,1,12.0,"Thu, 29 Nov 2018 01:32:44 GMT",618.0,"Wed, 28 Nov 2018 15:15:03 GMT",12.0
2_39_88_24_2018-11-28 15:05:59.975258,0002,"Wed, 28 Nov 2018 15:06:00 GMT","Wed, 28 Nov 2018 23:53:48 GMT","Wed, 28 Nov 2018 18:43:23 GMT",18.386,2,21.84,"Wed, 28 Nov 2018 22:22:00 GMT",436.0,"Wed, 28 Nov 2018 17:50:12 GMT",21.84
2_39_79_381_2018-11-28 14:55:28.436978,0002,"Wed, 28 Nov 2018 14:55:28 GMT","Thu, 29 Nov 2018 00:08:41 GMT","Wed, 28 Nov 2018 18:17:53 GMT",7.462,1,9.39,"Wed, 28 Nov 2018 21:03:28 GMT",368.0,"Wed, 28 Nov 2018 14:55:45 GMT",9.39
2_39_79_380_2018-11-28 14:50:52.153147,0002,"Wed, 28 Nov 2018 14:50:52 GMT","Thu, 29 Nov 2018 01:18:45 GMT","Wed, 28 Nov 2018 17:11:17 GMT",7.748,1,19.5,"Wed, 28 Nov 2018 22:19:52 GMT",449.0,"Wed, 28 Nov 2018 14:51:02 GMT",19.5
2_39_79_379_2018-11-28 14:31:52.054563,0002,"Wed, 28 Nov 2018 14:31:52 GMT","Thu, 29 Nov 2018 00:15:21 GMT","Wed, 28 Nov 2018 19:07:54 GMT",15.875,1,25.0,"Thu, 29 Nov 2018 02:24:52 GMT",713.0,"Wed, 28 Nov 2018 14:32:21 GMT",25.0
2_39_139_28_2018-11-28 05:48:49.739171,0002,"Wed, 28 Nov 2018 05:48:50 GMT","Wed, 28 Nov 2018 06:34:47 GMT","Wed, 28 Nov 2018 06:34:40 GMT",4.884,1,17.5,"Wed, 28 Nov 2018 06:32:50 GMT",44.0,"Wed, 28 Nov 2018 05:48:54 GMT",17.5
2_39_79_380_2018-11-28 03:57:42.034297,0002,"Wed, 28 Nov 2018 03:57:42 GMT","Wed, 28 Nov 2018 06:49:31 GMT","Wed, 28 Nov 2018 06:45:26 GMT",18.696,1,44.0,"Wed, 28 Nov 2018 07:17:42 GMT",200.0,"Wed, 28 Nov 2018 03:57:55 GMT",44.0
2_39_139_28_2018-11-28 02:52:04.018958,0002,"Wed, 28 Nov 2018 02:52:04 GMT","Wed, 28 Nov 2018 04:34:23 GMT","Wed, 28 Nov 2018 04:05:33 GMT",2.557,1,6.26,"Wed, 28 Nov 2018 06:20:04 GMT",208.0,"Wed, 28 Nov 2018 02:52:07 GMT",6.26
2_39_127_19_2018-11-28 02:36:43.215388,0002,"Wed, 28 Nov 2018 02:36:43 GMT","Wed, 28 Nov 2018 07:04:07 GMT","Wed, 28 Nov 2018 04:30:04 GMT",12.072,1,15.0,"Wed, 28 Nov 2018 05:08:43 GMT",152.0,"Wed, 28 Nov 2018 02:36:54 GMT",15.0
2_39_79_377_2018-11-28 01:53:42.586902,0002,"Wed, 28 Nov 2018 01:53:43 GMT","Wed, 28 Nov 2018 05:47:27 GMT","Wed, 28 Nov 2018 05:47:23 GMT",13.691,1,20.0,"Wed, 28 Nov 2018 05:32:43 GMT",219.0,"Wed, 28 Nov 2018 01:53:43 GMT",20.0
2_39_90_26_2018-11-28 00:15:57.896344,0002,"Wed, 28 Nov 2018 00:15:58 GMT","Wed, 28 Nov 2018 02:16:52 GMT","Wed, 28 Nov 2018 02:04:59 GMT",10.904,2,12.0,"Wed, 28 Nov 2018 02:52:58 GMT",157.0,"Wed, 28 Nov 2018 00:17:11 GMT",20.0
2_39_125_21_2018-11-27 23:26:17.230998,0002,"Tue, 27 Nov 2018 23:26:17 GMT","Wed, 28 Nov 2018 02:03:35 GMT","Wed, 28 Nov 2018 02:03:27 GMT",16.75,1,44.0,"Wed, 28 Nov 2018 02:01:17 GMT",155.0,"Tue, 27 Nov 2018 23:26:29 GMT",44.0
2_39_89_439_2018-11-27 22:16:01.922444,0002,"Tue, 27 Nov 2018 22:16:02 GMT","Wed, 28 Nov 2018 03:41:35 GMT","Wed, 28 Nov 2018 01:58:48 GMT",10.442,1,24.0,"Wed, 28 Nov 2018 01:24:02 GMT",188.0,"Tue, 27 Nov 2018 22:18:07 GMT",24.0
2_39_128_18_2018-11-27 20:42:06.278530,0002,"Tue, 27 Nov 2018 20:42:06 GMT","Wed, 28 Nov 2018 10:05:06 GMT","Tue, 27 Nov 2018 21:51:59 GMT",1.961,1,16.0,"Wed, 28 Nov 2018 01:33:06 GMT",291.0,"Tue, 27 Nov 2018 20:42:30 GMT",16.0
2_39_127_19_2018-11-27 20:18:20.217180,0002,"Tue, 27 Nov 2018 20:18:20 GMT","Wed, 28 Nov 2018 02:04:52 GMT","Tue, 27 Nov 2018 23:11:36 GMT",4.746,1,6.0,"Wed, 28 Nov 2018 00:26:20 GMT",248.0,"Tue, 27 Nov 2018 20:18:49 GMT",6.0
2_39_131_565_2018-11-27 19:37:53.891885,0002,"Tue, 27 Nov 2018 19:37:54 GMT","Wed, 28 Nov 2018 03:37:41 GMT","Tue, 27 Nov 2018 22:45:12 GMT",6.605,1,8.0,"Tue, 27 Nov 2018 20:30:54 GMT",53.0,"Tue, 27 Nov 2018 19:38:24 GMT",8.0
2_39_127_19_2018-11-27 19:24:32.840689,0002,"Tue, 27 Nov 2018 19:24:33 GMT","Tue, 27 Nov 2018 20:05:04 GMT","Tue, 27 Nov 2018 20:01:31 GMT",0.564,1,32.0,"Wed, 28 Nov 2018 03:39:33 GMT",495.0,"Tue, 27 Nov 2018 19:25:15 GMT",32.0
2_39_130_564_2018-11-27 18:33:47.884735,0002,"Tue, 27 Nov 2018 18:33:48 GMT","Wed, 28 Nov 2018 01:43:37 GMT","Tue, 27 Nov 2018 22:09:00 GMT",5.488,1,8.0,"Tue, 27 Nov 2018 20:11:48 GMT",98.0,"Tue, 27 Nov 2018 18:34:35 GMT",8.0
2_39_128_562_2018-11-27 18:31:49.878432,0002,"Tue, 27 Nov 2018 18:31:50 GMT","Wed, 28 Nov 2018 00:23:52 GMT","Tue, 27 Nov 2018 22:01:32 GMT",18.045,1,19.2,"Tue, 27 Nov 2018 23:38:50 GMT",307.0,"Tue, 27 Nov 2018 18:31:54 GMT",19.2
2_39_139_567_2018-11-27 18:11:29.199884,0002,"Tue, 27 Nov 2018 18:11:29 GMT","Wed, 28 Nov 2018 03:08:16 GMT","Wed, 28 Nov 2018 01:47:29 GMT",11.148,1,11.1,"Wed, 28 Nov 2018 02:45:29 GMT",514.0,"Tue, 27 Nov 2018 18:11:37 GMT",11.1
2_39_126_560_2018-11-27 18:09:01.164645,0002,"Tue, 27 Nov 2018 18:09:01 GMT","Wed, 28 Nov 2018 02:18:51 GMT","Wed, 28 Nov 2018 02:18:47 GMT",8.819,2,12.0,"Wed, 28 Nov 2018 01:31:01 GMT",442.0,"Tue, 27 Nov 2018 18:09:54 GMT",12.0
2_39_92_436_2018-11-27 18:00:10.899571,0002,"Tue, 27 Nov 2018 18:00:11 GMT","Wed, 28 Nov 2018 01:50:14 GMT","Tue, 27 Nov 2018 18:33:16 GMT",1.052,1,32.0,"Wed, 28 Nov 2018 01:05:11 GMT",425.0,"Tue, 27 Nov 2018 18:00:26 GMT",32.0
2_39_123_557_2018-11-27 17:54:58.064449,0002,"Tue, 27 Nov 2018 17:54:58 GMT","Wed, 28 Nov 2018 02:48:44 GMT","Tue, 27 Nov 2018 21:34:00 GMT",9.893,1,25.0,"Wed, 28 Nov 2018 05:47:58 GMT",713.0,"Tue, 27 Nov 2018 17:55:09 GMT",25.0
2_39_95_444_2018-11-27 17:33:41.968211,0002,"Tue, 27 Nov 2018 17:33:42 GMT","Wed, 28 Nov 2018 01:37:57 GMT","Wed, 28 Nov 2018 00:20:28 GMT",11.973,1,12.0,"Wed, 28 Nov 2018 00:17:42 GMT",404.0,"Tue, 27 Nov 2018 17:34:02 GMT",12.0
2_39_90_440_2018-11-27 17:33:21.940587,0002,"Tue, 27 Nov 2018 17:33:22 GMT","Wed, 28 Nov 2018 02:01:24 GMT","Tue, 27 Nov 2018 20:44:26 GMT",9.099,1,16.0,"Tue, 27 Nov 2018 23:48:22 GMT",375.0,"Tue, 27 Nov 2018 17:33:34 GMT",16.0
2_39_91_437_2018-11-27 17:32:13.722906,0002,"Tue, 27 Nov 2018 17:32:14 GMT","Wed, 28 Nov 2018 05:11:09 GMT","Tue, 27 Nov 2018 18:39:54 GMT",1.78,1,8.0,"Tue, 27 Nov 2018 20:06:14 GMT",154.0,"Tue, 27 Nov 2018 17:32:29 GMT",8.0
2_39_124_22_2018-11-27 17:31:23.426100,0002,"Tue, 27 Nov 2018 17:31:23 GMT","Wed, 28 Nov 2018 02:54:42 GMT","Wed, 28 Nov 2018 01:11:11 GMT",4.306,1,8.0,"Wed, 28 Nov 2018 02:00:23 GMT",509.0,"Tue, 27 Nov 2018 17:31:23 GMT",8.0
2_39_79_383_2018-11-27 17:29:35.429523,0002,"Tue, 27 Nov 2018 17:29:35 GMT","Wed, 28 Nov 2018 00:53:50 GMT","Tue, 27 Nov 2018 23:55:02 GMT",7.9,1,36.0,"Wed, 28 Nov 2018 01:05:35 GMT",456.0,"Tue, 27 Nov 2018 17:29:45 GMT",36.0
2_39_138_566_2018-11-27 17:23:42.678909,0002,"Tue, 27 Nov 2018 17:23:43 GMT","Wed, 28 Nov 2018 00:41:08 GMT","Tue, 27 Nov 2018 19:20:21 GMT",4.793,2,8.0,"Wed, 28 Nov 2018 00:07:43 GMT",404.0,"Tue, 27 Nov 2018 17:24:40 GMT",8.0
2_39_78_362_2018-11-27 17:09:04.458039,0002,"Tue, 27 Nov 2018 17:09:04 GMT","Wed, 28 Nov 2018 02:22:05 GMT","Wed, 28 Nov 2018 02:23:03 GMT",11.87,2,18.48,"Wed, 28 Nov 2018 02:20:04 GMT",551.0,"Wed, 28 Nov 2018 01:08:46 GMT",18.48
2_39_88_438_2018-11-27 16:59:03.677989,0002,"Tue, 27 Nov 2018 16:59:04 GMT","Wed, 28 Nov 2018 01:56:53 GMT","Tue, 27 Nov 2018 21:03:30 GMT",19.04,1,25.0,"Tue, 27 Nov 2018 21:53:04 GMT",294.0,"Tue, 27 Nov 2018 16:59:29 GMT",25.0
2_39_88_24_2018-11-27 16:52:40.131740,0002,"Tue, 27 Nov 2018 16:52:40 GMT","Wed, 28 Nov 2018 02:34:42 GMT","Tue, 27 Nov 2018 19:40:06 GMT",13.967,1,30.0,"Wed, 28 Nov 2018 03:25:40 GMT",633.0,"Tue, 27 Nov 2018 16:52:57 GMT",30.0
2_39_79_381_2018-11-27 16:51:39.488709,0002,"Tue, 27 Nov 2018 16:51:39 GMT","Wed, 28 Nov 2018 02:48:30 GMT","Tue, 27 Nov 2018 21:55:20 GMT",10.709,1,15.0,"Wed, 28 Nov 2018 01:30:39 GMT",519.0,"Tue, 27 Nov 2018 16:52:52 GMT",15.0
2_39_129_17_2018-11-27 16:48:15.693319,0002,"Tue, 27 Nov 2018 16:48:16 GMT","Wed, 28 Nov 2018 04:03:31 GMT","Tue, 27 Nov 2018 18:56:12 GMT",6.184,1,9.99,"Tue, 27 Nov 2018 19:23:16 GMT",155.0,"Tue, 27 Nov 2018 16:48:29 GMT",9.99
2_39_78_367_2018-11-27 16:46:28.247422,0002,"Tue, 27 Nov 2018 16:46:28 GMT","Wed, 28 Nov 2018 01:08:47 GMT","Tue, 27 Nov 2018 22:44:53 GMT",5.334,1,32.0,"Wed, 28 Nov 2018 00:37:28 GMT",471.0,"Tue, 27 Nov 2018 16:46:35 GMT",32.0
2_39_78_365_2018-11-27 16:44:59.327060,0002,"Tue, 27 Nov 2018 16:44:59 GMT","Wed, 28 Nov 2018 02:55:58 GMT","Wed, 28 Nov 2018 02:55:52 GMT",1.62,4,2.25,"Wed, 28 Nov 2018 01:35:59 GMT",531.0,"Tue, 27 Nov 2018 21:47:56 GMT",2.25
2_39_78_363_2018-11-27 16:44:28.111106,0002,"Tue, 27 Nov 2018 16:44:28 GMT","Wed, 28 Nov 2018 03:51:59 GMT","Wed, 28 Nov 2018 03:51:51 GMT",36.241,2,75.2,"Tue, 27 Nov 2018 23:50:28 GMT",426.0,"Tue, 27 Nov 2018 16:48:56 GMT",40.0
2_39_78_360_2018-11-27 16:39:04.571810,0002,"Tue, 27 Nov 2018 16:39:05 GMT","Wed, 28 Nov 2018 02:46:16 GMT","Wed, 28 Nov 2018 02:46:14 GMT",20.338,5,31.5,"Wed, 28 Nov 2018 02:50:05 GMT",611.0,"Wed, 28 Nov 2018 01:07:49 GMT",31.5
2_39_79_376_2018-11-27 16:31:19.670464,0002,"Tue, 27 Nov 2018 16:31:20 GMT","Tue, 27 Nov 2018 23:39:29 GMT","Tue, 27 Nov 2018 23:39:16 GMT",5.227,1,12.0,"Wed, 28 Nov 2018 01:07:20 GMT",516.0,"Tue, 27 Nov 2018 16:31:42 GMT",12.0
